10.38327,22.75886,23.08532,26.47846,21.89172,13.22028,11.00655,21.37832,15.32032,12.45956,17.0253,27.17008,25.71943,20.37985,20.72055,16.24756,24.46204,20.91757,35.90469,16.66956,34.85415,19.9563,30.55471,33.3434,30.56553,20.84065,11.6082,13.53655,12.39646,19.41809,32.91524,32.89671,9.192782,18.87179,10.86872,9.83625,13.30483,17.30699,24.77842,23.81434,10.40347,17.9475,27.66754,12.96765,22.77632,17.90669,9.836428,7.068438,21.49995,22.56061,9.115409,29.93037,15.50726,10.55572,16.09598,14.16329,18.32246,6.391237,24.53178,17.62206,4.423316,15.36177,20.22295,18.71591,28.35639,12.21214,12.38106,7.875744,17.27299,13.27675,15.21509,13.13454,14.10849,18.95796,17.34696,22.94676,17.18,7.422294,14.42427,25.64733,
25.9166,28.57488,28.2476,9.638684,11.95685,31.70373,32.75274,16.21239,18.46223,12.90997,17.13767,24.58509,21.06542,26.45426,13.31099,22.90155,22.45455,14.91225,14.54699,11.23983,17.1975,33.58883,17.97944,29.25295,26.05259,21.77352,21.10482,16.38923,20.37756,25.43026,21.64434,25.14487,26.06001,25.60604,21.71959,11.54316,14.70977,19.57329,31.98096,30.75304,32.47163,22.40648,16.67179,10.24787,29.86895,20.97043,23.75425,14.71903,18.276,20.08284,24.55469,21.88965,18.30623,28.57189,13.68721,20.82932,16.81804,15.72002,16.07439,21.53391,11.8282,22.0731,11.66361,10.21508,9.01454,11.72381,6.154377,22.69449,8.32627,12.77048,7.627398,15.36297,15.87348,8.615198,28.10901,0,11.06701,17.18851,18.24925,20.38394,
21.74648,13.82411,21.50184,24.52871,18.18906,20.68417,25.03466,13.49507,15.90065,11.083,12.05308,37.07307,22.40889,14.2026,22.81648,24.98729,19.65342,10.61307,11.85075,28.10338,13.76317,9.299597,18.84678,21.96214,30.1674,14.32022,25.89705,13.84021,23.16197,19.5373,15.39027,18.46423,22.02308,20.73658,28.62045,8.956377,20.90392,38.54893,17.51869,14.20217,6.605612,10.77285,22.8386,26.70495,11.78018,15.89832,9.208089,21.64213,9.491454,22.44911,22.10312,9.856416,7.539271,19.02177,22.02673,26.54424,11.55531,30.66348,10.89421,22.44262,26.72266,18.16208,14.09727,10.55089,17.09424,29.25669,21.49976,20.02748,4.708173,19.3203,14.13567,14.76894,18.37486,8.248056,14.9409,8.267074,12.79968,15.30175,14.48645,15.04528,
16.85138,20.75703,27.06643,25.72454,22.51863,22.64288,18.01062,21.49452,22.85538,21.87467,35.67228,31.20496,19.27923,24.0972,13.79561,8.909312,24.1423,21.10443,26.58038,13.20119,13.94948,27.46978,11.17507,16.63828,11.37064,12.60207,24.08833,20.12454,14.26921,19.80493,16.96712,16.11413,20.87935,10.62942,11.30074,27.19073,11.99675,18.17109,19.32507,0,13.41525,18.77247,11.36643,21.51521,25.71609,19.08301,15.44602,35.24051,15.3277,23.90784,14.88257,7.456099,11.1019,25.01244,11.74573,21.02635,21.46535,19.0129,16.17249,8.481313,10.33982,4.289927,18.19871,18.26151,33.15077,22.30089,19.19319,12.97083,27.38636,13.3243,13.19583,6.74181,24.91195,9.651792,12.52432,21.7974,9.724103,19.78863,15.96161,12.03659,
13.78173,17.6826,14.19601,31.29145,15.63461,15.64715,16.10974,16.69807,14.23366,21.59016,27.67736,15.14,27.14619,19.12369,18.47944,22.38957,16.55749,11.30754,23.65537,20.0309,25.8139,19.44778,13.86764,21.57742,10.74429,4.574635,18.41118,24.86148,21.484,18.02032,22.72991,22.19624,14.51756,29.96081,20.77186,11.49844,9.584537,14.37995,18.77475,21.80877,14.25514,23.15375,5.35665,7.463621,9.428803,17.99129,24.3274,5.020567,16.15424,20.53712,25.10438,10.24669,14.08623,14.00462,3.6603,19.68689,9.668344,14.9821,10.72292,15.2972,17.18993,8.150486,14.35686,18.25327,7.982179,0,16.47383,14.45603,6.443375,18.42632,6.207901,5.969598,14.86169,12.82288,18.4381,16.74,18.81295,19.50055,14.26979,13.66828,
28.16378,24.0184,15.99849,18.01314,10.41921,26.65052,20.89857,18.88416,21.35132,13.00887,9.42038,19.05202,21.04893,12.35737,19.16694,19.1731,15.45584,28.39699,18.12053,29.72194,15.65762,23.4085,24.13401,18.92566,27.23198,20.68333,28.65835,22.57659,24.33371,14.91598,24.61758,12.88166,11.59361,26.49941,31.34233,16.64719,19.69239,23.86841,20.44203,23.22712,19.28198,27.88797,29.0699,25.94932,13.60222,13.92958,23.55531,10.98918,4.999857,16.20899,16.20319,5.879156,9.004311,7.885517,19.71821,13.32224,13.1999,23.48607,7.683912,10.9,20.33648,31.40638,8.977722,8.501135,6.681529,8.045085,14.5345,5.398353,3.978348,10.03955,15.36399,17.01939,14.42759,25.94034,15.45828,8.196189,7.848553,0,17.87153,21.89929,
19.5105,21.72632,18.37339,23.64048,13.79621,27.21877,17.61116,14.64617,25.02361,19.6824,16.52483,23.6067,13.57913,24.84324,31.77789,19.65493,25.06402,16.47866,22.59715,20.20197,18.30645,16.37463,30.37925,22.64034,23.33599,22.38564,19.71605,17.63913,20.14946,9.568121,23.81132,25.68443,16.40499,18.60327,10.53273,15.18815,8.873065,27.58889,9.992306,19.98409,10.32064,9.793798,20.68478,23.70625,27.68391,9.8796,11.80604,19.90948,15.2459,23.67871,12.91587,21.51732,19.36877,8.558464,18.29343,22.02184,16.95898,12.60508,12.29751,12.08863,9.408587,27.42162,4.604014,9.081079,19.79064,3.636497,17.70963,21.03876,7.492618,13.35394,8.762496,14.94735,18.30404,0,11.62217,8.57776,9.932191,16.17449,12.5686,0,
15.05464,23.16078,14.84913,13.11409,17.16254,32.9951,19.15492,19.8381,10.08454,18.6164,14.60113,17.72534,21.12262,24.60913,16.83431,12.25645,21.39735,18.82611,18.19563,17.61772,16.72624,32.74776,15.96062,11.30411,14.99849,22.52062,12.7445,19.02129,27.75067,21.50197,20.49351,20.55259,12.70455,8.464108,25.17358,19.74859,18.90352,14.16557,13.46714,22.04381,35.92512,13.61783,19.01182,21.93739,11.19273,17.73944,10.84215,17.59418,5.502822,9.664977,24.09034,7.015969,5.660761,7.411936,11.06904,8.902945,6.670921,4.283789,17.61775,10.91225,0,10.23348,15.84668,9.732399,0,9.379896,8.500973,6.730665,0,8.633492,0,20.19062,10.70692,11.46763,18.98025,9.946013,28.81714,14.94421,16.77186,5.499457,
31.35514,24.04397,16.87809,9.398715,21.0488,21.89303,7.98597,18.88051,18.23417,8.757117,24.79498,26.95555,9.629099,15.47715,23.71769,28.62405,10.89579,6.071403,22.74885,17.55778,17.97354,15.44374,6.062245,21.33015,22.03026,26.36647,17.89497,16.90502,23.52028,21.21898,14.89852,11.44151,12.7592,16.12155,21.77464,12.94887,17.15985,12.42587,20.24859,10.15859,21.82887,16.45821,10.90762,6.613596,10.24534,11.75478,6.196003,9.249492,15.19502,26.4289,9.676439,14.37064,14.94186,17.70148,13.31068,0,16.73277,13.9166,12.54022,16.06339,20.35202,9.680631,19.82445,12.78392,13.0311,0,0,8.807939,12.04011,15.57676,14.55979,9.4162,23.16364,21.08722,22.14013,14.70475,12.97172,4.127292,9.706639,13.26207,
22.94118,19.06987,24.89668,23.51538,10.4192,21.44439,12.63961,13.25785,16.40973,13.05672,22.92262,22.71405,16.66584,23.27114,9.696222,23.33968,12.3459,22.4286,19.47675,14.30842,24.38238,10.89969,15.33042,23.52747,12.64864,18.29837,16.03831,10.99047,15.97558,14.05575,9.217464,12.36572,18.137,7.457575,21.45425,14.19364,21.15294,14.94611,19.10881,22.04544,21.55196,13.33393,8.822109,13.14914,12.64639,6.528104,29.20844,10.1185,11.44441,15.47891,8.705454,17.09377,9.742813,19.30415,0,12.14903,15.15426,27.01534,20.85938,10.20401,25.20681,6.81307,24.02465,14.4391,18.10654,14.58238,4.515716,13.68974,0,8.30882,24.3956,18.29486,22.75057,16.70499,4.323246,13.22779,12.98156,0,11.07038,4.320694,
30.87104,6.576447,11.64896,17.44837,20.38832,11.84956,16.18938,24.36282,20.09212,25.50901,23.07677,23.26865,15.83314,23.77326,8.348237,15.55003,22.29821,17.77846,23.04484,22.07821,23.54168,14.34687,31.63139,7.582824,16.6343,13.5719,19.59253,21.62299,17.32164,18.68767,9.094032,27.32688,0,15.81638,4.733505,5.863223,9.247069,9.024469,27.64279,6.64498,17.4326,11.464,13.90362,14.73285,18.29399,8.371964,9.028481,8.279126,31.62594,24.11966,15.9975,10.00522,9.931298,0,11.71687,12.38807,0,17.23945,0,8.057303,9.54049,4.124029,0,12.46571,9.247393,14.57434,0,22.56241,6.7588,7.97739,18.4208,17.05094,0,10.64916,11.15064,9.42914,19.62308,14.90296,18.89669,22.55216,
24.08733,20.65897,10.76713,13.1671,17.05976,10.4725,14.72198,17.23553,11.65703,23.2235,24.94458,26.4928,16.0843,15.14593,11.60473,25.78971,13.65849,19.04919,11.02,17.49483,9.612571,10.01473,14.76198,7.481728,21.75179,12.48308,16.82615,7.812286,11.12983,10.5502,14.42398,16.95601,11.98754,17.85033,19.20564,11.11027,22.75486,6.258398,6.900302,12.1838,17.41222,12.93176,7.297464,5.436451,20.51153,15.38322,9.427182,18.06737,13.6754,0,0,13.84298,8.647672,9.877019,15.82924,15.14731,0,7.881105,9.406845,13.65094,5.82317,0,18.04308,15.48905,12.36859,12.04195,6.495965,0,11.03587,11.15188,13.24919,11.22978,16.09222,16.6966,8.12807,0,9.670946,4.642317,11.22927,14.80916,
5.976985,11.13206,0,20.89572,16.22151,14.69456,13.70537,12.56665,15.57764,17.9328,17.5959,6.456805,18.68523,13.88446,14.48811,13.4143,7.963096,7.436219,20.84931,17.54816,21.35855,22.91355,11.48419,7.795664,15.80926,13.77781,9.576007,15.47699,18.82673,0,7.824243,20.58117,8.290605,9.263423,8.553718,3.795906,0,8.154413,6.856115,13.33459,21.4421,11.15015,8.247034,18.37921,17.63066,17.90921,0,6.630215,9.930389,14.37154,11.97078,18.89906,10.27105,4.555532,8.709307,13.1873,4.546109,11.16979,5.111694,0,13.7473,4.562538,9.368193,12.76628,11.91684,8.121346,14.42203,13.16306,2.62415,0,16.82949,0,8.609766,9.701193,0,6.389114,8.754655,4.535382,4.961084,7.507802,
8.881258,14.52995,0,17.67223,11.11029,27.33476,15.35056,12.67075,17.42862,21.79309,12.35307,15.97021,16.26341,23.67266,11.89311,20.04529,15.81512,21.8776,24.88255,28.26475,16.51731,10.82361,20.19065,12.19801,0,0,22.37228,19.07453,4.457519,17.28964,4.698132,7.985207,11.65291,0,6.81735,27.07317,13.38334,6.002848,6.296032,17.77813,6.816044,6.817175,5.522838,14.52914,8.387336,11.81031,11.38198,14.76458,16.60789,11.71528,12.00327,12.76513,0,10.24757,6.142311,0,0,0,0,10.98598,18.40713,22.28299,0,0,14.48312,13.34673,4.997726,0,12.00748,8.358579,5.547179,0,17.9915,9.976828,5.90368,0,10.51094,0,7.793611,3.722758,
13.54177,8.077246,29.40045,4.985246,11.95422,25.78712,11.21319,23.99312,13.21758,14.25819,8.046142,7.023478,7.009772,16.32452,12.34384,14.73815,20.60114,11.69836,11.79911,10.42035,8.923762,14.39205,6.960299,8.920456,6.228586,21.18329,17.48326,14.19653,21.86015,0,17.24331,0,10.57122,11.79631,7.686489,6.722923,12.88352,17.78977,7.621408,22.56349,10.31076,9.091847,16.55787,11.13851,0,7.080451,16.05559,0,7.432148,2.973735,17.4045,18.46606,4.83295,0,11.56883,0,0,0,0,0,3.189227,9.197275,17.6208,0,13.99873,2.540881,0,13.88779,0,4.442226,0,0,0,0,0,0,0,0,0,0,
15.49365,22.42304,18.74897,20.11975,8.499339,13.74249,16.07311,18.92295,0,4.393294,7.497829,28.63046,9.332614,14.25185,20.75862,13.65353,0,7.774808,9.621361,9.555611,15.72986,21.47842,17.85243,18.81331,0,19.0361,16.27692,23.5207,0,6.295136,7.486891,0,14.04091,17.5904,9.918174,0,9.644273,0,15.55881,0,6.116946,10.9633,8.498874,7.108593,18.06554,5.64456,0,0,10.0732,14.13255,0,7.364702,0,3.917035,8.65701,7.503663,4.164673,0,3.779683,0,20.07609,0,5.826294,0,19.21741,0,13.31149,8.070963,0,13.52043,6.133164,4.626888,7.829597,13.0454,0,0,0,0,6.057245,10.17869,
9.830697,11.89898,12.39577,21.89466,5.39039,16.32809,16.10336,16.78063,14.49317,12.49181,13.79973,5.476047,21.4079,24.31326,12.08873,11.6215,10.98142,11.6133,0,5.906147,5.869403,10.6282,18.01666,15.18765,0,4.438981,5.180009,11.27563,8.131682,9.192197,5.589571,3.255136,20.47055,4.108827,13.44467,7.801798,0,10.8242,3.655835,14.84712,10.88135,14.9991,14.8398,8.669452,20.71978,14.47464,7.707582,4.546009,0,4.893405,6.698376,14.93424,0,9.291442,4.23553,0,14.75055,0,0,3.807193,0,0,0,0,20.57427,0,2.844105,0,0,0,11.19709,9.285353,0,14.52978,11.79668,8.160713,0,6.895491,7.36269,0,
5.06591,4.16941,24.80486,7.696991,13.1553,12.98005,10.38416,5.617534,15.95934,10.41659,10.17209,18.24235,13.23648,19.35704,9.995041,17.36407,8.807054,20.76735,5.712679,9.482143,5.436828,8.464087,0,11.04724,4.233612,10.73623,7.8907,15.03348,11.93099,6.621772,12.92294,11.36074,0,9.965793,4.607401,0,0,9.349668,24.01704,0,0,5.734217,0,12.66953,0,16.66156,15.34495,0,0,13.10794,0,0,8.49339,0,0,6.474481,8.097019,10.65403,0,4.112838,0,10.55611,0,11.04461,0,12.25211,6.446289,6.709217,9.373859,0,9.266503,10.18161,0,4.629932,0,0,12.51437,0,0,0,
12.25112,22.5629,11.15131,22.89467,7.932373,8.707154,13.80395,9.703796,4.847103,0,10.14921,0,12.65892,17.46088,6.512082,12.80627,9.922916,12.26774,12.98672,0,12.84225,14.2607,10.7568,13.7634,14.25494,11.45358,14.61125,4.414708,9.548572,8.305786,0,0,0,13.17454,2.888468,0,0,0,0,0,0,0,0,0,8.860991,0,0,0,0,13.37523,4.398851,14.06283,14.3965,4.151517,0,0,5.157794,10.95199,0,0,0,0,0,3.332845,0,0,0,0,0,0,0,0,0,12.40003,0,5.486311,0,0,0,0,
13.24118,11.49511,19.90141,12.7918,11.03637,14.51336,16.72329,0,9.840662,17.78002,9.695935,0,6.596863,9.953994,0,11.33951,7.364509,0,0,10.1313,14.50923,0,0,6.250778,13.37403,0,10.96928,9.612718,10.03643,7.959668,10.57003,0,10.28948,0,0,0,12.27798,14.48094,0,0,7.125602,9.594975,9.872715,15.5741,4.376054,0,0,0,15.05497,0,0,0,0,0,0,0,6.083133,0,0,0,0,3.876094,19.39734,0,0,0,0,0,6.740383,0,0,0,0,8.247784,0,0,0,0,0,4.475527,
5.67013,8.735825,19.10487,13.59799,10.27803,17.04851,11.37252,0,6.599988,8.820924,15.89054,8.693269,9.345919,15.14463,0,16.39528,0,0,0,0,3.459481,8.976659,0,0,0,12.95775,0,9.541143,11.27861,0,0,9.625321,9.471632,0,6.112855,0,9.245973,6.924962,0,0,15.45779,0,8.569654,0,0,0,4.684337,0,0,0,0,0,0,0,0,0,3.251924,0,0,0,0,0,0,0,0,6.18137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.25562,11.8335,13.27327,10.05843,8.639535,10.59955,14.98407,17.76497,0,0,7.628794,0,0,0,14.83841,12.50005,9.595855,7.85167,7.399212,0,0,12.66611,12.6857,0,0,9.343965,9.876308,0,13.54027,10.98453,0,6.892382,0,0,9.225945,6.397092,0,7.141687,0,0,0,0,0,0,0,0,14.5149,0,0,0,0,0,0,0,7.160789,0,3.214086,0,0,0,0,0,2.852077,0,3.582527,0,0,0,0,0,0,0,0,0,0,0,0,5.261204,0,0,
10.40976,9.564999,25.35931,5.94774,17.42883,0,20.03034,3.302822,0,0,7.526256,9.349821,7.883796,11.42912,0,0,0,0,0,4.767357,13.04965,3.242081,0,0,7.780903,0,11.55389,0,8.284226,5.287759,0,0,0,8.290781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.75721,13.6748,12.81867,8.09519,17.432,0,9.867073,13.99164,3.379022,0,0,6.282651,20.00732,0,10.47932,0,8.840218,0,0,0,9.96125,0,0,0,0,0,0,0,14.33646,4.804256,0,0,2.548879,0,0,5.171364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.79255,0,0,0,3.646731,3.626409,0,0,0,3.226707,0,0,0,0,0,0,0,0,0,0,8.749701,0,0,0,
